id,project_id,user_id,hours_worked,entry_date
85232,2555,74,6.15,2020-03-16
85233,3496,69,9.8,2020-04-17
85234,217,43,3.27,2022-06-14
85235,928,30,6.77,2020-12-09
85236,2826,38,1.5,2021-01-01
85237,3276,88,5.68,2022-01-14
85238,4009,63,2.23,2022-11-12
85239,2855,23,7.37,2021-01-25
85240,2284,58,9.06,2022-11-06
85241,4662,32,3.47,2022-11-21
85242,3143,26,7.67,2022-02-03
85243,1645,24,4.38,2024-07-23
85244,4056,91,6.16,2023-04-01
85245,1235,17,6.6,2022-04-25
85246,795,89,2.98,2024-01-14
85247,1462,45,6.83,2021-03-06
85248,4652,28,6.49,2020-07-11
85249,2047,78,1.47,2023-09-10
85250,3764,40,9.5,2022-04-24
85251,1909,8,7.07,2022-07-14
85252,4711,48,1.64,2025-03-20
85253,872,88,6.12,2023-10-06
85254,1608,35,8.25,2025-03-23
85255,2884,48,9.93,2021-09-02
85256,4301,57,5.44,2021-05-23
85257,4001,71,5.89,2024-11-06
85258,2339,7,5.47,2023-06-09
85259,3517,17,1.34,2024-11-28
85260,930,33,7.88,2024-02-08
85261,3968,89,4.7,2022-07-11
85262,2780,71,2.94,2025-02-21
85263,508,21,3.53,2021-07-24
85264,1576,34,1.63,2025-01-04
85265,2906,51,6.3,2022-11-30
85266,3832,23,9.38,2021-07-21
85267,1813,81,1.96,2023-09-21
85268,1736,64,8.15,2020-12-12
85269,4002,54,3.94,2022-05-21
85270,3349,45,3.35,2021-09-02
85271,1573,45,7.02,2020-02-21
85272,3906,93,1.98,2025-01-18
85273,2779,13,6.9,2024-03-21
85274,673,12,1.88,2022-09-13
85275,2012,99,2.62,2020-05-21
85276,108,85,4.73,2021-01-04
85277,1846,51,7.91,2024-07-09
85278,2969,96,3.13,2022-10-03
85279,3593,62,7.68,2024-09-07
85280,901,43,2.29,2023-07-16
85281,221,56,8.16,2021-03-16
85282,268,65,9.65,2020-02-09
85283,6,84,2.43,2022-02-07
85284,1971,23,6.74,2022-01-28
85285,1523,80,1.92,2023-08-02
85286,1464,20,9.44,2020-04-10
85287,4297,66,1.34,2024-10-12
85288,3646,95,7.72,2024-07-15
85289,2518,55,4.2,2020-12-30
85290,1139,42,7.03,2025-02-05
85291,4761,11,6.74,2023-08-19
85292,4735,76,8.48,2021-10-21
85293,3015,4,6.11,2023-05-28
85294,3341,35,9.75,2023-07-22
85295,2612,1,6.29,2022-09-25
85296,2864,59,4.35,2023-08-23
85297,107,68,3.47,2020-06-12
85298,1785,70,6.73,2024-08-30
85299,555,23,4.81,2021-06-02
85300,3716,98,6.94,2021-08-01
85301,2087,99,4.83,2023-05-05
85302,67,35,1.85,2021-10-28
85303,419,10,2.19,2022-06-08
85304,1318,2,6.88,2024-10-25
85305,2483,49,5.22,2020-06-02
85306,580,68,9.87,2023-06-22
85307,800,24,3.6,2024-09-07
85308,1125,6,7.96,2022-12-03
85309,949,37,3.1,2021-09-14
85310,3158,31,5.86,2022-06-26
85311,1335,69,9.2,2024-09-13
85312,3466,93,4.77,2024-09-04
85313,2754,65,4.68,2025-02-20
85314,2841,19,6.78,2023-09-17
85315,4722,6,7.16,2023-04-27
85316,445,33,4.43,2024-10-30
85317,4370,90,9.62,2020-03-12
85318,1383,86,6.65,2025-03-06
85319,4537,79,7.66,2021-05-02
85320,4511,28,5.87,2022-02-19
85321,948,26,9.34,2021-08-23
85322,1387,47,5.5,2020-07-24
85323,1175,63,2.65,2023-02-23
85324,4279,37,7.12,2024-05-08
85325,1091,13,5.47,2022-04-25
85326,561,12,8.35,2021-10-07
85327,552,50,2.76,2021-10-28
85328,4844,68,2.02,2022-11-22
85329,1866,14,8.73,2020-03-06
85330,431,35,9.46,2023-11-11
85331,170,96,2.13,2024-01-09
85332,4440,68,9.78,2022-11-24
85333,982,68,7.63,2024-12-27
85334,143,72,7.47,2023-11-10
85335,2793,25,2.5,2023-05-05
85336,4383,31,9.06,2021-10-07
85337,4388,9,6.11,2020-10-10
85338,465,59,3.26,2024-04-09
85339,455,38,1.59,2022-08-16
85340,3561,46,1.93,2024-07-07
85341,2864,8,1.63,2020-12-28
85342,65,71,7.82,2024-09-23
85343,447,36,7.46,2020-12-18
85344,3530,48,9.62,2020-02-29
85345,1172,82,6.17,2024-12-31
85346,295,35,7.73,2024-06-09
85347,218,7,8.73,2020-10-28
85348,1809,45,1.71,2025-03-07
85349,4060,27,4.03,2021-07-25
85350,3062,5,5.66,2021-10-25
85351,999,52,9.19,2021-01-07
85352,509,57,6.38,2020-03-02
85353,1931,59,9.72,2020-11-02
85354,2262,9,8.26,2020-10-21
85355,2471,20,2.42,2024-02-19
85356,3454,25,8.55,2021-04-29
85357,470,69,4.46,2024-02-06
85358,3214,27,2.76,2024-12-24
85359,1286,84,2.87,2024-08-18
85360,4465,24,1.37,2023-07-10
85361,2162,8,3.11,2022-08-07
85362,4854,65,2.65,2021-08-01
85363,4013,81,6.79,2022-08-14
85364,2262,42,1.52,2022-05-17
85365,3206,51,6.67,2023-05-29
85366,2876,32,7.12,2021-09-21
85367,2602,81,2.74,2021-08-25
85368,58,87,1.33,2021-07-30
85369,3117,18,2.22,2022-07-10
85370,2087,45,3.81,2024-01-25
85371,1846,69,8.08,2023-01-25
85372,4447,77,9.85,2023-09-27
85373,3794,42,9.61,2024-06-30
85374,3359,77,4.15,2024-06-25
85375,370,23,7.53,2023-01-11
85376,3258,21,2.16,2024-04-25
85377,2722,33,6.8,2023-08-14
85378,3198,90,1.51,2024-07-04
85379,299,98,7.67,2024-01-06
85380,2542,85,2.59,2022-10-21
85381,3498,78,1.36,2020-03-01
85382,3741,95,6.1,2022-07-10
85383,3232,55,3.24,2022-08-03
85384,4734,73,9.74,2024-10-08
85385,2788,78,9.75,2020-05-05
85386,1169,23,3.13,2023-01-14
85387,4063,51,8.93,2020-05-18
85388,85,15,6.56,2021-03-24
85389,2931,96,7.27,2024-08-22
85390,4812,4,6.45,2022-05-19
85391,813,64,1.66,2020-03-31
85392,4137,8,4.07,2023-12-20
85393,4490,15,9.99,2023-11-07
85394,4809,85,2.27,2023-11-03
85395,1310,69,1.4,2020-05-11
85396,2326,41,2.14,2020-09-10
85397,357,62,2.03,2023-10-05
85398,2479,69,3.85,2024-11-14
85399,3525,29,1.41,2020-06-05
85400,3919,46,3.65,2022-09-28
85401,4806,16,6.41,2024-11-11
85402,881,50,7.35,2024-11-22
85403,562,97,8.51,2024-09-11
85404,3720,54,1.65,2022-04-17
85405,2420,75,8.71,2020-02-05
85406,185,46,1.29,2022-10-12
85407,3786,95,2.37,2021-01-06
85408,2445,87,5.77,2021-10-22
85409,4824,6,6.11,2023-07-10
85410,813,36,1.22,2020-04-05
85411,358,94,3.5,2024-09-21
85412,4405,8,9.7,2024-05-23
85413,2058,84,4.29,2023-01-24
85414,1767,59,2.05,2021-06-23
85415,755,52,4.86,2022-02-26
85416,2576,30,9.82,2023-07-01
85417,3630,36,7.0,2021-08-01
85418,2470,81,7.52,2022-11-05
85419,4639,24,9.99,2020-03-31
85420,4705,89,1.13,2021-04-04
85421,581,51,1.53,2022-08-29
85422,3283,71,3.27,2023-10-12
85423,2113,43,6.2,2020-11-27
85424,4139,94,1.42,2025-03-20
85425,4318,68,3.28,2020-08-27
85426,1222,9,6.63,2024-03-05
85427,1429,95,5.25,2022-10-13
85428,98,99,6.65,2020-01-31
85429,4225,38,8.65,2024-11-20
85430,176,44,2.52,2024-02-19
85431,4389,5,9.29,2023-10-07
85432,263,91,6.19,2024-06-23
85433,4236,39,8.29,2022-06-12
85434,627,61,1.17,2023-03-31
85435,4726,27,1.22,2022-07-13
85436,129,13,3.74,2023-02-05
85437,1582,19,3.15,2023-07-11
85438,551,42,7.98,2020-04-21
85439,265,52,7.4,2021-11-08
85440,4506,2,1.22,2021-06-16
85441,3241,6,8.1,2022-07-18
85442,3160,98,9.15,2023-07-23
85443,4961,26,9.84,2023-09-29
85444,4463,45,7.05,2022-12-17
85445,18,28,2.36,2023-01-20
85446,3471,67,9.58,2024-08-12
85447,3994,57,8.26,2020-08-01
85448,2830,49,9.92,2024-01-06
85449,245,74,1.87,2023-12-24
85450,4855,19,2.62,2023-05-14
85451,614,22,2.07,2020-05-18
85452,4527,84,3.61,2024-04-04
85453,531,29,2.68,2021-02-06
85454,4938,27,8.57,2024-03-05
85455,1233,24,4.01,2022-04-01
85456,2745,13,7.52,2023-09-28
85457,3441,6,4.29,2024-06-29
85458,217,55,5.48,2024-02-11
85459,3454,61,4.57,2021-04-26
85460,3654,66,1.24,2022-06-11
85461,2065,64,3.6,2021-08-12
85462,2943,65,7.42,2024-02-21
85463,3318,93,7.76,2024-07-11
85464,1253,86,8.81,2024-08-10
85465,4575,72,1.3,2020-02-17
85466,4647,94,1.54,2022-11-04
85467,3900,59,5.77,2023-03-26
85468,2714,30,8.17,2024-11-09
85469,2995,70,1.29,2022-05-23
85470,2343,47,9.44,2024-02-28
85471,774,39,7.0,2023-03-27
85472,3886,21,9.5,2020-12-27
85473,691,59,4.37,2024-05-25
85474,1353,20,7.92,2024-01-17
85475,4582,99,2.85,2020-04-12
85476,1620,56,1.75,2022-07-17
85477,2210,94,2.69,2024-10-23
85478,2026,65,6.47,2020-06-20
85479,3276,77,8.9,2021-02-17
85480,340,25,7.34,2022-04-15
85481,2869,4,4.94,2024-07-29
85482,819,84,2.59,2023-10-12
85483,419,17,3.59,2020-10-22
85484,1283,35,1.09,2025-03-01
85485,3448,76,10.0,2023-12-01
85486,4307,18,3.03,2022-08-06
85487,501,25,4.71,2024-08-24
85488,1540,69,2.25,2023-04-23
85489,4084,69,8.59,2023-03-19
85490,3674,87,8.86,2025-01-20
85491,4693,32,2.5,2020-03-08
85492,3618,80,2.23,2023-01-19
85493,4045,92,9.4,2020-04-20
85494,3600,15,8.4,2023-04-20
85495,2505,44,7.74,2024-04-13
85496,22,60,8.28,2020-12-24
85497,2294,43,5.23,2022-12-26
85498,3305,75,6.7,2023-06-14
85499,3917,61,4.87,2022-12-12
85500,3353,63,6.59,2025-01-06
85501,3419,67,2.85,2021-02-17
85502,3082,4,2.65,2023-11-10
85503,3917,51,3.2,2024-04-02
85504,4278,75,5.35,2023-08-19
85505,1998,43,6.22,2020-05-26
85506,2308,68,9.0,2025-02-02
85507,888,77,5.33,2024-11-29
85508,4432,30,5.8,2023-12-07
85509,4768,73,2.72,2024-05-11
85510,3855,10,1.2,2020-07-19
85511,1437,55,8.85,2025-01-13
85512,2323,49,2.65,2021-03-19
85513,372,80,5.61,2023-05-26
85514,1103,12,3.96,2021-01-10
85515,1179,46,4.56,2022-08-21
85516,1927,75,2.92,2025-02-14
85517,2785,77,6.74,2025-02-05
85518,2652,42,4.95,2024-03-13
85519,3878,6,4.82,2021-03-22
85520,2155,2,9.41,2020-01-09
85521,245,17,5.17,2024-11-22
85522,3113,89,9.51,2022-10-16
85523,34,38,9.52,2022-12-14
85524,2393,77,2.1,2024-01-08
85525,2451,98,9.98,2023-04-17
85526,874,45,2.53,2021-08-15
85527,914,4,4.46,2024-06-08
85528,1590,67,1.1,2021-03-15
85529,1781,72,2.98,2021-08-24
85530,461,17,8.68,2024-04-26
85531,1342,72,3.53,2020-11-20
85532,3608,64,1.27,2021-08-10
85533,3224,11,5.94,2022-08-05
85534,3944,37,4.0,2021-04-25
85535,2884,67,5.79,2022-03-19
85536,3600,34,3.46,2021-01-30
85537,4274,60,5.12,2020-03-30
85538,1445,17,6.88,2023-05-27
85539,508,99,1.47,2021-08-13
85540,4600,41,8.17,2021-11-23
85541,439,69,6.39,2023-08-14
85542,3780,78,3.35,2020-06-19
85543,33,53,8.19,2023-02-26
85544,1680,53,2.24,2023-06-10
85545,307,33,3.98,2022-07-16
85546,1555,79,7.01,2022-06-19
85547,374,82,5.12,2021-02-07
85548,1579,6,5.19,2024-12-22
85549,4076,58,4.99,2024-01-31
85550,555,60,3.88,2023-08-12
85551,4853,16,5.83,2023-06-27
85552,4131,66,9.08,2020-07-16
85553,2514,85,10.0,2022-04-24
85554,1672,21,4.04,2021-09-17
85555,4417,78,4.99,2021-12-23
85556,4027,41,1.25,2021-09-16
85557,3839,23,5.18,2025-03-03
85558,4032,84,8.44,2023-11-09
85559,4687,68,4.33,2021-09-27
85560,4826,15,5.71,2022-02-18
85561,3046,34,4.2,2021-11-15
85562,2232,61,1.04,2023-09-23
85563,1823,7,2.28,2023-08-18
85564,1868,24,4.62,2024-02-08
85565,4322,80,2.25,2024-12-16
85566,67,26,5.24,2022-11-17
85567,3233,27,1.03,2021-11-07
85568,4881,77,1.97,2024-01-03
85569,149,39,7.84,2020-04-24
85570,4630,70,8.37,2021-07-11
85571,4730,30,5.69,2021-04-01
85572,2374,29,6.12,2021-10-15
85573,1611,1,7.61,2022-08-26
85574,403,97,1.75,2024-11-15
85575,2203,74,7.24,2024-02-09
85576,2235,16,4.66,2023-01-06
85577,2962,66,1.8,2022-03-16
85578,1970,51,2.07,2023-03-30
85579,2740,41,2.72,2021-09-16
85580,692,53,2.49,2021-08-24
85581,1256,57,5.45,2021-04-14
85582,946,23,6.11,2020-02-14
85583,712,74,4.91,2021-11-07
85584,3616,25,3.64,2020-11-26
85585,1408,29,3.29,2020-09-11
85586,470,66,4.07,2024-05-25
85587,3781,19,3.97,2023-01-12
85588,2394,70,2.57,2024-01-21
85589,4949,13,8.42,2020-04-14
85590,1288,6,6.97,2021-08-02
85591,4362,15,6.82,2021-07-28
85592,1052,8,4.91,2020-01-25
85593,1050,53,9.67,2024-12-07
85594,3959,61,9.84,2020-12-12
85595,2760,71,9.9,2020-04-28
85596,860,27,1.33,2025-02-15
85597,1564,38,7.65,2021-06-02
85598,2557,55,1.1,2022-05-13
85599,3784,5,3.82,2021-12-28
85600,1705,59,9.73,2023-09-11
85601,2848,2,5.77,2025-02-12
85602,3866,91,3.57,2024-12-17
85603,2598,92,4.94,2020-07-28
85604,2894,34,2.88,2021-10-26
85605,1715,9,3.99,2020-06-10
85606,4899,20,9.48,2021-11-29
85607,3648,81,8.9,2024-09-16
85608,3016,56,3.29,2024-03-02
85609,4157,42,9.59,2021-08-26
85610,2051,92,6.45,2024-01-04
85611,4352,37,7.26,2023-02-19
85612,3825,64,6.93,2021-09-23
85613,2443,67,4.21,2024-10-20
85614,504,97,5.52,2021-03-07
85615,1132,70,4.36,2023-04-13
85616,490,6,2.69,2020-04-15
85617,3006,6,6.97,2020-02-11
85618,1908,2,1.66,2024-10-21
85619,266,82,8.31,2020-02-18
85620,3919,78,1.2,2021-07-20
85621,4988,93,6.83,2020-02-15
85622,2333,84,1.9,2023-12-26
85623,2247,76,9.32,2021-08-04
85624,4767,67,9.07,2022-06-06
85625,1586,81,8.43,2021-03-05
85626,4015,5,8.31,2021-06-20
85627,3853,36,5.87,2021-12-15
85628,2304,44,8.38,2022-06-16
85629,3115,25,3.94,2023-08-09
85630,2878,32,4.55,2023-08-06
85631,4212,72,4.99,2025-03-21
85632,1311,66,7.22,2023-08-14
85633,847,68,2.06,2023-05-17
85634,1426,94,7.21,2020-05-13
85635,2312,1,6.7,2021-10-18
85636,4642,22,2.63,2024-07-14
85637,2513,6,2.03,2023-08-28
85638,3580,86,7.3,2021-01-16
85639,4934,73,2.57,2024-06-05
85640,4708,66,7.83,2022-04-16
85641,4028,92,6.15,2025-03-20
85642,1055,67,9.15,2024-09-10
85643,1679,9,4.71,2022-04-02
85644,1057,99,4.58,2024-09-29
85645,1711,10,9.62,2020-04-02
85646,49,21,4.67,2024-08-21
85647,357,42,3.59,2023-07-10
85648,2492,93,3.4,2020-12-08
85649,4388,2,7.72,2020-06-03
85650,1300,4,2.42,2023-10-05
85651,3675,36,8.03,2022-11-25
85652,1557,24,7.55,2024-05-30
85653,104,23,6.4,2023-07-31
85654,2652,56,1.67,2020-11-10
85655,1814,91,4.96,2025-03-06
85656,1490,39,3.52,2024-01-06
85657,2981,1,3.63,2023-02-06
85658,1451,34,3.02,2021-03-04
85659,1092,47,8.84,2024-07-02
85660,1840,22,8.39,2024-11-07
85661,1663,47,5.88,2024-10-18
85662,4057,90,5.91,2024-02-25
85663,4299,94,8.63,2021-08-06
85664,3295,61,2.79,2020-12-24
85665,2736,10,8.93,2021-10-27
85666,4278,85,1.04,2021-03-27
85667,1876,79,3.58,2020-07-15
85668,3082,26,9.09,2021-03-20
85669,1946,31,1.32,2021-03-07
85670,4949,42,5.62,2021-08-05
85671,4603,6,2.52,2023-03-27
85672,4741,94,7.95,2020-08-03
85673,3963,98,2.45,2024-03-21
85674,728,28,6.64,2022-04-21
85675,1965,34,1.81,2024-08-05
85676,2359,67,3.38,2024-09-14
85677,1539,71,9.53,2020-08-06
85678,822,67,9.46,2020-11-21
85679,4445,89,7.99,2024-08-02
85680,1048,43,2.48,2024-06-01
85681,3998,66,3.31,2021-07-13
85682,3310,55,5.13,2023-04-14
85683,4547,73,5.86,2020-03-18
85684,1360,38,9.05,2020-11-30
85685,2581,18,4.66,2023-11-26
85686,4207,75,1.91,2023-11-03
85687,4989,75,4.53,2021-08-22
85688,1041,61,5.69,2023-11-11
85689,3365,31,4.61,2023-07-20
85690,53,80,2.69,2023-10-11
85691,4021,67,6.49,2020-12-21
85692,3956,42,5.85,2022-12-07
85693,2963,92,1.13,2022-03-20
85694,3429,21,2.15,2021-03-22
85695,4604,53,1.36,2023-03-31
85696,2815,89,7.43,2022-01-28
85697,2920,74,1.21,2024-07-02
85698,2858,63,2.46,2022-01-13
85699,565,65,3.04,2022-07-06
85700,2528,85,2.19,2020-02-16
85701,1838,77,6.7,2021-02-16
85702,2305,54,5.49,2024-05-24
85703,2531,11,9.5,2023-03-28
85704,963,44,8.76,2023-05-20
85705,499,82,9.17,2022-08-24
85706,2919,20,7.72,2020-08-26
85707,4781,27,5.46,2024-03-06
85708,2714,6,5.01,2021-12-11
85709,3214,29,5.67,2025-01-26
85710,3837,55,6.19,2022-05-18
85711,4777,28,2.86,2020-04-05
85712,3667,2,3.58,2023-11-30
85713,862,40,9.18,2023-07-21
85714,4140,33,6.48,2021-01-17
85715,3193,55,2.43,2020-02-20
85716,2448,28,9.18,2020-12-14
85717,1765,64,3.54,2024-02-24
85718,2422,33,6.86,2021-01-30
85719,2655,20,8.86,2020-07-07
85720,1008,43,7.98,2024-02-22
85721,2108,75,1.71,2021-10-08
85722,3895,81,4.93,2023-02-18
85723,1361,93,6.49,2023-01-26
85724,2163,73,6.04,2021-09-18
85725,1820,17,7.33,2024-04-03
85726,1397,98,1.94,2024-03-27
85727,3159,18,4.31,2022-12-05
85728,445,98,3.68,2021-03-23
85729,2835,55,1.27,2021-08-19
85730,401,97,5.24,2020-11-29
85731,2195,21,7.27,2024-11-28
85732,1806,100,9.96,2020-08-15
85733,3264,17,8.74,2022-07-13
85734,4733,94,5.68,2020-05-05
85735,1137,43,7.15,2024-12-17
85736,1202,39,2.97,2020-08-17
85737,2876,28,6.85,2024-04-07
85738,1965,14,5.96,2022-10-04
85739,782,34,2.74,2022-01-11
85740,543,35,1.94,2022-05-25
85741,266,27,6.96,2023-05-05
85742,3365,82,9.28,2024-08-20
85743,4124,11,7.31,2024-10-23
85744,3596,89,1.49,2023-09-15
85745,2339,32,7.21,2022-12-28
85746,1883,65,5.98,2020-03-12
85747,1834,27,8.05,2020-08-20
85748,2662,89,1.52,2020-05-20
85749,1565,46,5.8,2020-09-07
85750,2524,59,2.71,2020-01-22
85751,4734,94,1.49,2022-10-01
85752,2579,28,8.0,2020-03-11
85753,4607,56,4.05,2024-10-29
85754,2548,2,4.05,2020-01-17
85755,3921,19,8.92,2021-05-27
85756,3754,73,1.38,2021-11-28
85757,487,21,9.41,2023-07-17
85758,4663,39,4.28,2021-08-06
85759,247,13,2.13,2020-06-22
85760,3584,56,2.13,2022-04-04
85761,3365,56,8.19,2022-03-14
85762,2688,89,4.69,2020-09-19
85763,2017,16,6.58,2023-12-29
85764,20,63,8.16,2024-07-26
85765,1180,88,9.41,2024-12-16
85766,3173,8,1.06,2024-12-21
85767,424,47,7.6,2024-01-07
85768,2341,7,2.55,2023-07-28
85769,2691,65,6.74,2024-04-15
85770,901,51,5.07,2020-12-12
85771,3770,33,6.37,2024-07-16
85772,1166,61,9.83,2021-01-31
85773,2857,8,5.84,2024-03-06
85774,2591,91,6.84,2024-12-20
85775,119,38,3.85,2021-10-18
85776,910,89,1.84,2022-05-23
85777,2000,6,8.95,2022-09-09
85778,3211,35,5.19,2024-07-29
85779,4847,34,4.18,2024-10-31
85780,2979,44,6.03,2021-09-20
85781,2135,55,4.14,2023-12-24
85782,576,89,8.57,2023-05-31
85783,336,64,4.3,2022-01-06
85784,3542,67,2.85,2023-06-05
85785,3586,52,9.88,2020-01-02
85786,2677,40,6.49,2024-11-30
85787,234,60,8.41,2024-08-27
85788,2726,73,9.96,2021-10-10
85789,2728,42,2.39,2022-05-18
85790,2286,56,7.43,2020-09-27
85791,1624,79,7.22,2022-12-25
85792,1177,14,3.35,2025-03-02
85793,3551,77,7.5,2022-11-14
85794,994,1,8.62,2022-12-24
85795,177,32,5.87,2024-05-20
85796,3796,92,9.36,2022-04-29
85797,1018,81,5.28,2022-11-18
85798,3524,24,3.54,2023-06-14
85799,4435,98,4.98,2024-09-10
85800,449,91,7.88,2020-10-02
85801,3370,60,2.4,2022-01-01
85802,1577,41,5.93,2024-12-18
85803,2737,96,3.58,2023-05-20
85804,4997,13,4.44,2025-01-31
85805,171,76,8.42,2022-08-10
85806,1109,26,1.39,2020-12-18
85807,4306,26,5.81,2023-05-04
85808,920,76,3.6,2022-01-14
85809,2344,81,9.04,2023-11-14
85810,1061,62,1.13,2020-12-09
85811,16,39,7.67,2020-08-27
85812,2257,43,5.25,2023-04-13
85813,1253,51,6.25,2023-12-26
85814,2651,20,6.58,2022-05-03
85815,4588,64,8.05,2024-05-28
85816,551,84,1.94,2024-04-26
85817,3275,54,6.67,2020-10-13
85818,4632,29,8.07,2023-07-30
85819,4190,70,7.62,2021-11-09
85820,4302,1,5.76,2023-05-11
85821,3833,91,6.78,2024-09-29
85822,4854,1,5.13,2021-04-19
85823,438,62,6.76,2022-07-13
85824,4015,27,1.66,2023-05-21
85825,225,77,1.36,2020-03-12
85826,1941,45,1.84,2021-07-07
85827,2030,59,1.28,2024-02-14
85828,4571,59,6.3,2020-05-31
85829,3321,61,7.75,2021-08-08
85830,962,98,6.28,2022-06-14
85831,4004,68,1.56,2023-11-18
85832,1311,43,8.06,2023-11-21
85833,2200,18,3.88,2023-04-14
85834,3067,19,6.99,2022-05-12
85835,3188,42,7.41,2022-08-05
85836,3721,16,8.2,2022-08-15
85837,609,99,1.22,2022-03-06
85838,3876,18,7.67,2022-08-22
85839,3796,91,3.53,2022-04-29
85840,3553,8,8.68,2021-05-01
85841,4324,57,3.9,2021-04-03
85842,4814,34,1.49,2024-06-19
85843,2090,58,9.1,2023-01-19
85844,4802,64,4.85,2021-08-02
85845,121,17,1.78,2024-09-15
85846,4751,49,2.78,2022-05-02
85847,956,87,2.82,2022-03-23
85848,1519,1,5.45,2020-07-15
85849,2414,90,8.49,2020-02-13
85850,3616,15,8.05,2020-04-14
85851,2518,5,4.45,2023-09-14
85852,4111,40,9.87,2024-04-24
85853,1452,33,3.41,2020-11-26
85854,901,42,8.99,2020-01-29
85855,4063,9,7.86,2021-10-07
85856,4746,26,1.13,2024-08-31
85857,820,53,4.7,2021-01-20
85858,4042,69,6.33,2020-09-09
85859,3734,71,6.77,2023-11-10
85860,3151,31,8.71,2022-09-11
85861,2097,35,2.26,2024-01-14
85862,4736,34,8.05,2024-05-15
85863,1633,80,9.53,2024-02-29
85864,3814,25,3.92,2020-05-27
85865,1167,19,5.19,2023-08-25
85866,2211,33,4.88,2020-08-30
85867,692,21,6.94,2024-09-03
85868,236,3,1.9,2023-07-16
85869,750,25,2.16,2024-02-16
85870,907,76,8.56,2022-07-30
85871,3073,11,9.5,2020-06-24
85872,2647,81,8.09,2024-07-28
85873,4548,24,6.91,2021-01-01
85874,295,9,6.47,2021-08-31
85875,2296,31,5.59,2023-05-21
85876,1993,84,3.08,2021-04-23
85877,2435,31,9.61,2024-06-09
85878,2767,89,6.9,2020-08-18
85879,213,1,2.51,2020-03-21
85880,612,51,9.78,2023-07-06
85881,4335,89,8.27,2025-01-14
85882,352,85,3.29,2020-02-08
85883,4502,70,9.24,2023-03-30
85884,3468,15,2.61,2022-07-14
85885,2438,40,9.55,2022-01-11
85886,3449,78,7.35,2024-10-14
85887,3052,11,9.13,2021-03-02
85888,4959,54,5.45,2022-12-20
85889,4154,23,4.46,2022-04-25
85890,2956,50,1.12,2020-07-05
85891,461,33,1.32,2022-06-27
85892,973,72,7.84,2021-03-19
85893,4122,83,2.47,2020-02-03
85894,4780,78,2.49,2020-04-18
85895,2991,79,4.12,2025-01-14
85896,3172,33,2.83,2024-03-12
85897,3956,60,6.21,2024-01-16
85898,1725,85,9.51,2021-08-05
85899,702,78,4.68,2021-05-24
85900,1667,60,5.73,2022-03-10
85901,149,24,7.97,2024-06-05
85902,4372,48,4.74,2021-09-06
85903,274,86,2.46,2022-04-11
85904,1196,20,4.99,2024-10-28
85905,3148,98,2.3,2022-01-29
85906,3909,31,7.68,2021-08-18
85907,2600,49,8.85,2020-04-15
85908,2741,38,8.09,2022-06-03
85909,3353,64,3.14,2023-09-30
85910,1276,45,9.79,2024-05-03
85911,2643,21,2.54,2021-10-30
85912,2377,75,6.65,2024-06-15
85913,4163,8,3.96,2023-09-19
85914,3346,66,2.66,2021-02-05
85915,1502,90,5.13,2024-07-10
85916,2894,26,3.61,2023-07-30
85917,1318,29,3.18,2021-09-17
85918,3584,40,4.06,2023-03-18
85919,4973,82,1.73,2023-04-10
85920,3682,26,7.37,2021-12-02
85921,397,74,2.32,2024-09-08
85922,3629,78,1.17,2023-08-11
85923,4363,31,4.54,2020-11-12
85924,1981,18,1.73,2023-12-21
85925,2212,43,3.58,2022-11-17
85926,3539,38,8.7,2024-11-12
85927,1680,77,3.64,2024-11-22
85928,2072,7,2.08,2021-11-05
85929,2532,96,5.15,2022-06-05
85930,1821,38,7.65,2022-10-14
85931,4053,49,9.39,2023-10-10
85932,2395,37,4.9,2023-08-27
85933,371,100,9.3,2021-09-21
85934,2299,40,2.08,2022-11-20
85935,1954,81,3.42,2025-03-10
85936,2343,88,8.27,2021-09-30
85937,2994,78,2.66,2023-06-24
85938,4790,62,7.93,2024-02-10
85939,311,56,8.99,2024-12-11
85940,1600,22,5.86,2022-10-02
85941,3358,44,8.06,2021-03-01
85942,1374,95,4.51,2021-05-23
85943,3753,7,5.45,2021-04-23
85944,28,55,3.14,2022-08-03
85945,1485,2,3.52,2020-08-20
85946,1417,69,7.47,2023-12-11
85947,1828,26,7.48,2022-05-06
85948,2116,64,6.51,2024-07-20
85949,2019,23,4.79,2025-01-02
85950,219,79,3.29,2020-04-14
85951,3915,14,3.75,2025-03-26
85952,1274,39,4.54,2020-11-02
85953,1250,49,3.06,2021-02-12
85954,128,68,9.81,2022-02-05
85955,840,8,5.84,2021-08-28
85956,1984,97,9.0,2022-11-12
85957,308,90,4.43,2023-02-17
85958,1513,69,3.93,2022-12-11
85959,4474,66,2.05,2020-07-03
